"","id"
"692981",7.478599e+17
"692995",7.354856e+17
"693009",7.868088e+17
"693023",8.07374e+17
"693037",7.20069e+17
"693051",7.365803e+17
"693065",7.38649e+17
"693079",7.197273e+17
"693093",7.354403e+17
"693107",7.052276e+17
"693121",7.489997e+17
"693135",7.355762e+17
"693149",7.584973e+17
"693163",6.961514e+17
"693177",7.079592e+17
"693191",6.964158e+17
"693205",7.360443e+17
"693219",8.075177e+17
"693233",7.921337e+17
"693247",8.064231e+17
"693261",7.361651e+17
"693275",7.078611e+17
"693289",6.962194e+17
"693303",7.722529e+17
"693317",6.9631e+17
"693331",8.063325e+17
"693345",6.862537e+17
"693359",7.798178e+17
"693373",8.061239e+17
"693387",7.387698e+17
"693401",7.391699e+17
"693415",7.923752e+17
"693429",8.074649e+17
"693443",7.115743e+17
"693457",7.04629e+17
"693471",6.960307e+17
"693485",7.358027e+17
"693499",7.53686e+17
"693501",7.674066e+17
"693502",7.133549e+17
"693503",7.02334e+17
"693504",7.138555e+17
"693505",7.404519e+17
"693506",7.56074e+17
"693507",7.127138e+17
"693508",7.522829e+17
"693509",8.084933e+17
"693510",6.959397e+17
"693511",7.537173e+17
"693512",7.590614e+17
"693513",7.755606e+17
"693514",8.007173e+17
"693515",7.762287e+17
"693516",6.958869e+17
"693517",6.966268e+17
"693518",8.068991e+17
"693520",6.956075e+17
"693521",7.0766e+17
"693522",7.380315e+17
"693523",6.902812e+17
"693526",7.025999e+17
"693529",7.724705e+17
"693530",7.964419e+17
"693531",7.509462e+17
"693532",8.085886e+17
"693533",7.736201e+17
"693534",7.198545e+17
"693535",7.735715e+17
"693536",6.957826e+17
"693545",6.955346e+17
"693554",6.972215e+17
"693563",7.787953e+17
"693572",6.95911e+17
"693581",6.957816e+17
"693590",6.959014e+17
"693599",7.2088e+17
"693608",6.95902e+17
"693617",7.241465e+17
"693626",6.853369e+17
"693635",7.82152e+17
"693644",7.543458e+17
"693653",7.579259e+17
"693662",7.57926e+17
"693671",7.033319e+17
"693680",6.959159e+17
"693689",6.961536e+17
"693707",6.955404e+17
"693716",6.961055e+17
"693717",6.961061e+17
"693718",7.02556e+17
"693719",7.442853e+17
"693720",7.128926e+17
"693721",7.322751e+17
"693722",7.119133e+17
"693723",6.956157e+17
"693724",8.003502e+17
"693725",7.407362e+17
"693726",7.10628e+17
"693727",7.141726e+17
"693728",7.141518e+17
"693729",7.072707e+17
"693730",6.95985e+17
"693731",6.955588e+17
"693732",7.162016e+17
"693733",7.439268e+17
"693734",6.957613e+17
"693735",7.586344e+17
"693736",7.72047e+17
"693737",8.091525e+17
"693738",7.575509e+17
"693739",8.06954e+17
"693740",7.583278e+17
"693741",7.619605e+17
"693742",6.9636e+17
"693743",7.382195e+17
"693744",7.568381e+17
"693745",6.997026e+17
"693746",7.533072e+17
"693747",7.142396e+17
"693748",7.050139e+17
"693749",6.963697e+17
"693752",7.38791e+17
"693755",7.35588e+17
"693758",6.957461e+17
"693761",7.14118e+17
"693764",7.38428e+17
"693767",7.815394e+17
"693770",6.956037e+17
"693773",7.815131e+17
"693776",7.949818e+17
"693779",7.323569e+17
"693782",6.893093e+17
"693785",7.324566e+17
"693786",7.211971e+17
"693787",6.961073e+17
"693788",7.333951e+17
"693789",6.956654e+17
"693790",6.958877e+17
"693791",6.958552e+17
"693792",8.04709e+17
"693793",7.568103e+17
"693797",7.439441e+17
"693801",7.443368e+17
"693805",7.577106e+17
"693809",7.450889e+17
"693813",7.582563e+17
"693817",7.564568e+17
"693821",7.446962e+17
"693825",7.492204e+17
"693826",8.072903e+17
"693827",8.031978e+17
"693828",7.37452e+17
"693829",8.145336e+17
"693830",6.965901e+17
"693831",7.785305e+17
"693838",6.922759e+17
"693845",8.010051e+17
"693852",7.020515e+17
"693859",7.047609e+17
"693866",8.086087e+17
"693873",7.728651e+17
"693880",6.924067e+17
"693887",7.071696e+17
"693888",7.07249e+17
"693889",8.060366e+17
"693890",7.811453e+17
"693891",7.071695e+17
"693892",6.960486e+17
"693893",7.072165e+17
"693894",7.322535e+17
"693900",7.323185e+17
"693906",7.054683e+17
"693912",7.053875e+17
"693918",7.324287e+17
"693924",7.323985e+17
"693930",6.956901e+17
"693936",7.717045e+17
"693942",7.458416e+17
"693948",7.456419e+17
"693954",7.466242e+17
"693960",7.717277e+17
"693966",7.457185e+17
"693972",7.05458e+17
"693978",7.323532e+17
"693984",7.669761e+17
"693990",7.71702e+17
"693996",8.028075e+17
"693997",6.847109e+17
"693998",8.086496e+17
"693999",7.796869e+17
"694000",6.955848e+17
"694001",7.39866e+17
"694002",7.762957e+17
"694003",7.815695e+17
"694004",8.124103e+17
"694005",6.954195e+17
"694006",8.033508e+17
"694007",8.003971e+17
"694008",8.097881e+17
"694009",7.240516e+17
"694010",7.78115e+17
"694011",8.043954e+17
"694012",7.732625e+17
"694013",7.054262e+17
"694018",7.318636e+17
"694023",7.319222e+17
"694028",7.024028e+17
"694033",7.022743e+17
"694038",7.020755e+17
"694043",6.977333e+17
"694044",7.033643e+17
"694045",6.991491e+17
"694046",7.067492e+17
"694047",6.961545e+17
"694048",7.042261e+17
"694049",6.964383e+17
"694050",7.071236e+17
"694051",6.98408e+17
"694052",6.95209e+17
"694053",6.957809e+17
"694054",7.044129e+17
"694055",6.969618e+17
"694056",7.008179e+17
"694057",7.058983e+17
"694058",6.922671e+17
"694059",7.012498e+17
"694060",6.95782e+17
"694061",6.952126e+17
"694062",6.940793e+17
"694063",6.991528e+17
"694064",7.067631e+17
"694065",6.957885e+17
"694066",6.915425e+17
"694067",6.890058e+17
"694068",6.96616e+17
"694069",7.062394e+17
"694070",6.946201e+17
"694071",6.952096e+17
"694072",7.016895e+17
"694073",6.897723e+17
"694074",6.960913e+17
"694075",7.763146e+17
"694076",6.955755e+17
"694077",6.952038e+17
"694078",7.467055e+17
"694079",6.894963e+17
"694080",7.072536e+17
"694081",7.470074e+17
"694082",6.893539e+17
"694083",7.073704e+17
"694084",8.074749e+17
"694085",6.894323e+17
"694086",6.963079e+17
"694087",6.959724e+17
"694088",6.960584e+17
"694089",6.960585e+17
"694090",6.960583e+17
"694092",7.16241e+17
"694094",7.162223e+17
"694096",8.054358e+17
"694097",6.959676e+17
"694099",7.163803e+17
"694101",6.959454e+17
"694103",7.72455e+17
"694105",7.862533e+17
"694107",7.666163e+17
"694109",8.007298e+17
"694111",7.412286e+17
"694113",7.701355e+17
"694115",7.39125e+17
"694117",8.056517e+17
"694119",6.965789e+17
"694121",7.809367e+17
"694123",7.708747e+17
"694125",6.963592e+17
"694127",7.723108e+17
"694129",7.531087e+17
"694131",6.963661e+17
"694133",7.376672e+17
"694135",7.374943e+17
"694137",7.737577e+17
"694139",7.384267e+17
"694141",6.955036e+17
"694143",7.37641e+17
"694145",6.961272e+17
"694146",7.522868e+17
"694147",7.282255e+17
"694148",7.590609e+17
"694149",7.820254e+17
"694150",7.53718e+17
"694151",7.762386e+17
"694152",7.076426e+17
"694153",7.796616e+17
"694154",6.958809e+17
"694155",7.020441e+17
"694158",7.684645e+17
"694159",7.403885e+17
"694160",7.669867e+17
"694161",7.328795e+17
"694162",7.324254e+17
"694164",7.753839e+17
"694166",6.892624e+17
"694168",7.169782e+17
"694170",7.232664e+17
"694172",7.623227e+17
"694176",6.967107e+17
"694178",7.231767e+17
"694180",6.970472e+17
"694182",7.467181e+17
"694184",7.363497e+17
"694186",6.963502e+17
"694187",7.265636e+17
"694188",7.048859e+17
"694189",7.604863e+17
"694190",7.623521e+17
"694192",7.264342e+17
"694194",7.395622e+17
"694196",8.083925e+17
"694198",7.047539e+17
"694200",7.797924e+17
"694201",7.467811e+17
"694202",6.955354e+17
"694203",6.959492e+17
"694204",6.989762e+17
"694205",7.391806e+17
"694206",7.384727e+17
"694207",7.775652e+17
"694208",7.80447e+17
"694209",6.955483e+17
"694210",7.172805e+17
"694211",7.764948e+17
"694212",6.955115e+17
"694213",7.417623e+17
"694214",7.390895e+17
"694215",6.967546e+17
"694216",6.984632e+17
"694217",6.967508e+17
"694218",7.010688e+17
"694219",7.912335e+17
"694220",7.546773e+17
"694221",7.03961e+17
"694222",7.841666e+17
"694223",7.111822e+17
"694224",7.796272e+17
"694225",7.54722e+17
"694226",7.837889e+17
"694227",7.42379e+17
"694228",7.707236e+17
"694229",7.324818e+17
"694230",7.733332e+17
"694231",7.606906e+17
"694232",7.736722e+17
"694233",7.030372e+17
"694234",6.954424e+17
"694235",7.109359e+17
"694236",7.109331e+17
"694237",7.109333e+17
"694239",8.052493e+17
"694243",7.86111e+17
"694244",7.746687e+17
"694245",7.764814e+17
"694246",6.963792e+17
"694247",7.378792e+17
"694248",7.537135e+17
"694250",7.539918e+17
"694252",7.734885e+17
"694254",7.539906e+17
"694256",7.720448e+17
"694258",7.662491e+17
"694260",7.701025e+17
"694262",6.955683e+17
"694264",7.763489e+17
"694266",6.960097e+17
"694268",7.500319e+17
"694270",8.064268e+17
"694272",7.62011e+17
"694274",7.317007e+17
"694276",6.847388e+17
"694278",7.018127e+17
"694280",8.100587e+17
"694282",6.960515e+17
"694284",7.34341e+17
"694286",7.343411e+17
"694288",7.264805e+17
"694292",7.337407e+17
"694294",6.969763e+17
"694296",7.529747e+17
"694298",7.608026e+17
"694299",7.104884e+17
"694300",6.952647e+17
"694301",6.959601e+17
"694302",7.33257e+17
"694303",6.960383e+17
"694306",7.547011e+17
"694309",6.975381e+17
"694312",7.537006e+17
"694315",7.540128e+17
"694318",7.032822e+17
"694321",7.562097e+17
"694324",7.562248e+17
"694327",7.54329e+17
"694330",7.557601e+17
"694333",7.53943e+17
"694336",6.978352e+17
"694339",6.967384e+17
"694342",7.07227e+17
"694345",6.959921e+17
"694348",6.96076e+17
"694351",8.050027e+17
"694352",7.730856e+17
"694353",6.962453e+17
"694354",7.865371e+17
"694355",8.085834e+17
"694356",6.962438e+17
"694357",6.959302e+17
"694358",6.956148e+17
"694359",6.956188e+17
"694360",6.955975e+17
"694361",6.957002e+17
"694362",6.954039e+17
"694363",7.326641e+17
"694364",8.127133e+17
"694365",7.346172e+17
"694366",7.266235e+17
"694367",6.959644e+17
"694368",7.076764e+17
"694390",7.400447e+17
"694412",6.954555e+17
"694434",7.410057e+17
"694456",6.95551e+17
"694478",7.0764e+17
"694500",7.409359e+17
"694522",6.956693e+17
"694544",7.077052e+17
"694566",7.409727e+17
"694588",6.956669e+17
"694610",7.399834e+17
"694632",6.955086e+17
"694654",7.078271e+17
"694676",7.072022e+17
"694681",7.845706e+17
"694682",8.055603e+17
"694683",7.400898e+17
"694685",6.958777e+17
"694687",7.12869e+17
"694689",6.959414e+17
"694693",6.966058e+17
"694695",6.959106e+17
"694697",6.966711e+17
"694698",7.891861e+17
"694699",6.959747e+17
"694700",6.959729e+17
"694701",6.959735e+17
"694702",6.956111e+17
"694703",6.95939e+17
"694704",7.107148e+17
"694705",6.967302e+17
"694706",7.07989e+17
"694709",7.023208e+17
"694712",6.95629e+17
"694713",6.959538e+17
"694714",6.964587e+17
"694715",6.959758e+17
"694716",6.959528e+17
"694717",7.145253e+17
"694718",8.08596e+17
"694719",7.27011e+17
"694723",7.270144e+17
"694727",8.022241e+17
"694731",7.270106e+17
"694735",7.270544e+17
"694739",8.113229e+17
"694743",8.005865e+17
"694744",7.898966e+17
"694745",6.959449e+17
"694746",7.341533e+17
"694747",7.511664e+17
"694748",7.713243e+17
"694749",7.882659e+17
"694750",7.850044e+17
"694751",7.704183e+17
"694752",6.959457e+17
"694753",7.658329e+17
"694754",7.917085e+17
"694755",7.024286e+17
"694756",6.96146e+17
"694759",8.086381e+17
"694762",7.076307e+17
"694765",6.961459e+17
"694768",7.885409e+17
"694769",6.939719e+17
"694770",6.960073e+17
"694771",6.881179e+17
"694772",6.902889e+17
"694773",6.960068e+17
"694774",8.056844e+17
"694775",7.178033e+17
"694776",7.839544e+17
"694777",7.205003e+17
"694778",7.627058e+17
"694780",7.603994e+17
"694782",7.626279e+17
"694784",7.639921e+17
"694785",6.96317e+17
"694786",7.927073e+17
"694787",7.862952e+17
"694788",7.097986e+17
"694790",7.028056e+17
"694791",7.427375e+17
"694792",7.402302e+17
"694793",7.383854e+17
"694794",6.971038e+17
"694795",7.542896e+17
"694796",7.56413e+17
"694797",7.477042e+17
"694798",7.524397e+17
"694799",7.068548e+17
"694800",7.408287e+17
"694801",7.296146e+17
"694802",7.781507e+17
"694803",7.763386e+17
"694804",7.561282e+17
"694805",7.557637e+17
"694806",7.561438e+17
"694807",7.665952e+17
"694809",7.589971e+17
"694811",7.730198e+17
"694812",6.959719e+17
"694813",7.08664e+17
"694815",7.086636e+17
"694817",7.223641e+17
"694819",6.860226e+17
"694821",7.557526e+17
"694824",7.558418e+17
"694827",7.33744e+17
"694828",7.381151e+17
"694830",7.381856e+17
"694832",6.959998e+17
"694833",8.003853e+17
"694834",8.003164e+17
"694835",8.002943e+17
"694836",7.163813e+17
"694845",7.023764e+17
"694854",7.160822e+17
"694863",7.025843e+17
"694872",6.986384e+17
"694873",7.702031e+17
"694875",7.742617e+17
"694877",7.375691e+17
"694879",7.529913e+17
"694881",7.742659e+17
"694883",7.722088e+17
"694885",7.742657e+17
"694887",6.96715e+17
"694889",7.034165e+17
"694891",7.705611e+17
"694894",8.047057e+17
"694897",7.721432e+17
"694898",6.956315e+17
"694899",7.686475e+17
"694900",7.682222e+17
"694901",7.38048e+17
"694902",7.605593e+17
"694903",7.022515e+17
"694904",6.959389e+17
"694905",6.830046e+17
"694906",7.378095e+17
"694907",7.146405e+17
"694908",7.716358e+17
"694909",7.11083e+17
"694910",7.110778e+17
"694912",6.908623e+17
"694914",7.111799e+17
"694916",7.11078e+17
"694918",7.110776e+17
"694920",6.968677e+17
"694922",7.1108e+17
"694924",7.587053e+17
"694925",7.062053e+17
"694927",7.322668e+17
"694928",7.468876e+17
"694929",6.959937e+17
"694932",6.945479e+17
"694935",7.071806e+17
"694938",8.050152e+17
"694939",7.483011e+17
"694941",7.377978e+17
"694943",6.956281e+17
"694945",7.855654e+17
"694947",7.613763e+17
"694949",7.667588e+17
"694951",7.317277e+17
"694953",7.613685e+17
"694955",6.95868e+17
"694956",6.966588e+17
"694958",6.956721e+17
"694960",6.962587e+17
"694962",6.955846e+17
"694964",7.40834e+17
"694966",7.576133e+17
"694968",6.955459e+17
"694970",6.956719e+17
"694972",6.966592e+17
"694974",7.466118e+17
"694976",7.33298e+17
"694977",7.859336e+17
"694978",7.333158e+17
"694979",7.905149e+17
"694981",7.853985e+17
"694983",7.028274e+17
"694984",7.728003e+17
"694985",7.053476e+17
"694986",6.974375e+17
"694987",6.967249e+17
"694988",7.65834e+17
"694989",7.108043e+17
"694990",6.959282e+17
"694992",7.864951e+17
"694994",6.960067e+17
"694995",6.960319e+17
"694996",6.960948e+17
"694997",6.960369e+17
"694998",6.96081e+17
"694999",6.96047e+17
"695000",6.959844e+17
"695001",8.077409e+17
"695002",6.960331e+17
"695003",8.04733e+17
"695004",7.724736e+17
"695005",7.374898e+17
"695006",7.675394e+17
"695007",7.224353e+17
"695009",7.542084e+17
"695011",7.224384e+17
"695013",8.082864e+17
"695014",7.666116e+17
"695015",7.106373e+17
"695018",7.107218e+17
"695021",7.407586e+17
"695024",6.955722e+17
"695028",7.438535e+17
"695031",7.145237e+17
"695034",6.959966e+17
"695037",7.068683e+17
"695040",6.960155e+17
"695043",7.076308e+17
"695046",6.959778e+17
"695049",6.960935e+17
"695052",7.080422e+17
"695055",6.960306e+17
"695058",7.333415e+17
"695061",6.959929e+17
"695064",6.974027e+17
"695066",7.073791e+17
"695067",8.135103e+17
"695069",6.959093e+17
"695070",7.423946e+17
"695072",7.107855e+17
"695074",7.078939e+17
"695076",7.296147e+17
"695078",7.202874e+17
"695080",7.33706e+17
"695082",7.405383e+17
"695084",6.839567e+17
"695086",7.249016e+17
"695088",7.459679e+17
"695090",7.565578e+17
"695092",7.405569e+17
"695094",7.629667e+17
"695096",6.949593e+17
"695098",7.047427e+17
"695100",7.250387e+17
"695102",7.524516e+17
"695104",6.973817e+17
"695106",7.337067e+17
"695108",6.955891e+17
"695109",7.3807e+17
"695110",7.639025e+17
"695111",7.415636e+17
"695112",7.195797e+17
"695113",6.959451e+17
"695114",7.054972e+17
"695115",7.730829e+17
"695117",7.69818e+17
"695118",7.627129e+17
"695120",7.859033e+17
"695121",7.362252e+17
"695122",6.95605e+17
"695123",7.586239e+17
"695124",7.720443e+17
"695125",7.449406e+17
"695126",7.419346e+17
"695127",7.785486e+17
"695133",7.817004e+17
"695139",7.367576e+17
"695145",7.781609e+17
"695151",6.967383e+17
"695157",7.411126e+17
"695163",7.044385e+17
"695169",7.82948e+17
"695175",6.96735e+17
"695181",7.528081e+17
"695187",7.1731e+17
"695193",7.325269e+17
"695199",7.590001e+17
"695205",7.333558e+17
"695211",7.785571e+17
"695217",7.26805e+17
"695223",7.476579e+17
"695229",7.354597e+17
"695235",7.132947e+17
"695241",7.205914e+17
"695247",6.967373e+17
"695253",6.895553e+17
"695259",8.064837e+17
"695260",8.064669e+17
"695261",7.561297e+17
"695262",7.405343e+17
"695263",6.960354e+17
"695265",7.437778e+17
"695266",6.970094e+17
"695267",7.358053e+17
"695268",7.665916e+17
"695269",6.95606e+17
"695270",7.362682e+17
"695271",6.959067e+17
"695273",7.310569e+17
"695274",7.410004e+17
"695275",6.957367e+17
"695276",7.023837e+17
"695277",6.956435e+17
"695278",7.438972e+17
"695279",7.07241e+17
"695280",7.405336e+17
"695281",7.680471e+17
"695282",7.325202e+17
"695283",6.865138e+17
"695284",6.960679e+17
"695285",6.967165e+17
"695286",7.561396e+17
"695287",7.606004e+17
"695288",7.024872e+17
"695289",7.658873e+17
"695290",7.543158e+17
"695291",7.072787e+17
"695292",7.127078e+17
"695293",7.660302e+17
"695294",7.046584e+17
"695295",7.078638e+17
"695296",6.960734e+17
"695297",7.115753e+17
"695298",7.701832e+17
"695299",6.960198e+17
"695300",6.959884e+17
"695301",7.532015e+17
"695302",7.604346e+17
"695303",6.95974e+17
"695304",6.957031e+17
"695305",7.054632e+17
"695306",6.960131e+17
"695307",7.593558e+17
"695308",7.550283e+17
"695309",6.857704e+17
"695310",6.981998e+17
"695315",7.071328e+17
"695320",6.991663e+17
"695325",6.960163e+17
"695330",7.561418e+17
"695335",6.958949e+17
"695340",7.524602e+17
"695345",6.966596e+17
"695350",6.959112e+17
"695351",7.22415e+17
"695352",7.316929e+17
"695353",7.540225e+17
"695354",7.318303e+17
"695355",7.589826e+17
"695356",7.858208e+17
"695357",7.622914e+17
"695358",7.881755e+17
"695359",7.536964e+17
"695360",6.959511e+17
"695361",6.959065e+17
"695362",6.959123e+17
