"","id"
"7575125",1.237007e+18
"7575129",1.256316e+18
"7575130",1.281653e+18
"7575141",1.284741e+18
"7575152",1.279096e+18
"7575163",1.256455e+18
"7575174",1.268996e+18
"7575185",1.282426e+18
"7575196",1.224383e+18
"7575207",1.256647e+18
"7575208",1.304055e+18
"7575209",1.304494e+18
"7575210",1.285905e+18
"7575211",1.256412e+18
"7575212",1.220373e+18
"7575213",1.221296e+18
"7575214",1.282931e+18
"7575222",1.256121e+18
"7575230",1.223632e+18
"7575231",1.223073e+18
"7575232",1.279486e+18
"7575233",1.262127e+18
"7575234",1.307817e+18
"7575236",1.325102e+18
"7575238",1.280592e+18
"7575239",1.294252e+18
"7575240",1.232308e+18
"7575241",1.285831e+18
"7575242",1.279714e+18
"7575243",1.261686e+18
"7575244",1.282981e+18
"7575245",1.254461e+18
"7575246",1.22531e+18
"7575248",1.280802e+18
"7575250",1.298359e+18
"7575251",1.277939e+18
"7575253",1.325134e+18
"7575254",1.257259e+18
"7575255",1.284535e+18
"7575257",1.294116e+18
"7575259",1.275068e+18
"7575260",1.332762e+18
"7575261",1.332777e+18
"7575262",1.235233e+18
"7575263",1.220903e+18
"7575264",1.26896e+18
"7575265",1.229414e+18
"7575266",1.229379e+18
"7575268",1.266752e+18
"7575270",1.281929e+18
"7575271",1.279395e+18
"7575272",1.279433e+18
"7575273",1.333383e+18
"7575274",1.27914e+18
"7575276",1.223449e+18
"7575279",1.24894e+18
"7575282",1.34085e+18
"7575285",1.279175e+18
"7575286",1.216634e+18
"7575288",1.328987e+18
"7575290",1.341143e+18
"7575291",1.256591e+18
"7575292",1.233315e+18
"7575293",1.279337e+18
"7575294",1.293921e+18
"7575295",1.257554e+18
"7575296",1.28235e+18
"7575301",1.2823e+18
"7575306",1.257457e+18
"7575307",1.256817e+18
"7575308",1.215076e+18
"7575309",1.341883e+18
"7575310",1.253136e+18
"7575311",1.28238e+18
"7575312",1.341678e+18
"7575313",1.256025e+18
"7575316",1.282682e+18
"7575319",1.256109e+18
"7575322",1.28291e+18
"7575325",1.256207e+18
"7575328",1.282838e+18
"7575331",1.283058e+18
"7575334",1.227215e+18
"7575335",1.268854e+18
"7575337",1.225355e+18
"7575339",1.284448e+18
"7575341",1.256203e+18
"7575362",1.256401e+18
"7575383",1.256363e+18
"7575404",1.27897e+18
"7575405",1.282659e+18
"7575406",1.248614e+18
"7575410",1.250371e+18
"7575414",1.282302e+18
"7575418",1.224374e+18
"7575422",1.227903e+18
"7575425",1.271189e+18
"7575427",1.271175e+18
"7575429",1.227243e+18
"7575431",1.239551e+18
"7575433",1.233205e+18
"7575435",1.269395e+18
"7575437",1.306043e+18
"7575439",1.306028e+18
"7575441",1.269398e+18
"7575443",1.273227e+18
"7575448",1.334217e+18
"7575449",1.256285e+18
"7575450",1.315324e+18
"7575451",1.234381e+18
"7575452",1.269559e+18
"7575453",1.321118e+18
"7575455",1.296119e+18
"7575456",1.315413e+18
"7575457",1.295245e+18
"7575458",1.266574e+18
"7575459",1.265174e+18
"7575460",1.304142e+18
"7575461",1.313177e+18
"7575462",1.303378e+18
"7575463",1.235959e+18
"7575465",1.225402e+18
"7575466",1.281757e+18
"7575476",1.224211e+18
"7575486",1.225141e+18
"7575496",1.263671e+18
"7575506",1.256689e+18
"7575516",1.282321e+18
"7575517",1.252919e+18
"7575520",1.279307e+18
"7575521",1.223295e+18
"7575522",1.279115e+18
"7575523",1.257448e+18
"7575524",1.222974e+18
"7575525",1.225451e+18
"7575526",1.322082e+18
"7575527",1.322191e+18
"7575528",1.311942e+18
"7575529",1.225661e+18
"7575530",1.225662e+18
"7575531",1.256243e+18
"7575532",1.271824e+18
"7575533",1.269885e+18
"7575534",1.314794e+18
"7575535",1.268326e+18
"7575536",1.216682e+18
"7575537",1.282664e+18
"7575538",1.256004e+18
"7575539",1.256188e+18
"7575540",1.223291e+18
"7575541",1.268855e+18
"7575542",1.256261e+18
"7575543",1.246952e+18
"7575544",1.273213e+18
"7575545",1.273011e+18
"7575546",1.236692e+18
"7575547",1.319388e+18
"7575548",1.284618e+18
"7575549",1.236731e+18
"7575550",1.27948e+18
"7575551",1.256894e+18
"7575552",1.305673e+18
"7575553",1.2272e+18
"7575554",1.315672e+18
"7575555",1.227503e+18
"7575556",1.281922e+18
"7575557",1.30606e+18
"7575558",1.33568e+18
"7575560",1.226806e+18
"7575561",1.34174e+18
"7575562",1.315877e+18
"7575563",1.226112e+18
"7575564",1.229025e+18
"7575565",1.294432e+18
"7575566",1.303227e+18
"7575567",1.235489e+18
"7575568",1.218314e+18
"7575569",1.256542e+18
"7575570",1.299444e+18
"7575571",1.28215e+18
"7575572",1.259399e+18
"7575573",1.259483e+18
"7575574",1.316532e+18
"7575575",1.259391e+18
"7575576",1.260186e+18
"7575577",1.225519e+18
"7575578",1.28198e+18
"7575579",1.326579e+18
"7575580",1.256644e+18
"7575581",1.310897e+18
"7575582",1.281701e+18
"7575583",1.282116e+18
"7575584",1.282125e+18
"7575585",1.218662e+18
"7575586",1.218313e+18
"7575587",1.315455e+18
"7575588",1.257246e+18
"7575589",1.344788e+18
"7575590",1.295257e+18
"7575591",1.256607e+18
"7575592",1.231685e+18
"7575593",1.273335e+18
"7575594",1.241017e+18
"7575595",1.259441e+18
"7575596",1.28196e+18
"7575597",1.225194e+18
"7575598",1.225398e+18
"7575599",1.282437e+18
"7575600",1.255929e+18
"7575601",1.217335e+18
"7575602",1.278003e+18
"7575603",1.282121e+18
"7575604",1.239951e+18
"7575606",1.334516e+18
"7575610",1.224858e+18
"7575612",1.305157e+18
"7575614",1.269767e+18
"7575616",1.228688e+18
"7575617",1.238195e+18
"7575618",1.256265e+18
"7575619",1.232035e+18
"7575620",1.225419e+18
"7575621",1.22514e+18
"7575622",1.256708e+18
"7575623",1.340941e+18
"7575624",1.256326e+18
"7575625",1.279604e+18
"7575626",1.313884e+18
"7575627",1.226217e+18
"7575628",1.221762e+18
"7575629",1.22219e+18
"7575630",1.30314e+18
"7575631",1.295294e+18
"7575632",1.296333e+18
"7575633",1.237029e+18
"7575634",1.253315e+18
"7575635",1.278042e+18
"7575636",1.324991e+18
"7575637",1.293042e+18
"7575638",1.278231e+18
"7575639",1.282089e+18
"7575640",1.212301e+18
"7575642",1.288231e+18
"7575648",1.256719e+18
"7575650",1.268571e+18
"7575651",1.217648e+18
"7575652",1.286842e+18
"7575653",1.231775e+18
"7575654",1.307673e+18
"7575691",1.244113e+18
"7575728",1.310644e+18
"7575765",1.243788e+18
"7575802",1.277886e+18
"7575839",1.225495e+18
"7575876",1.268894e+18
"7575913",1.306926e+18
"7575950",1.308148e+18
"7575987",1.225959e+18
"7576024",1.255992e+18
"7576061",1.24206e+18
"7576246",1.24353e+18
"7576283",1.225498e+18
"7576320",1.281683e+18
"7576357",1.278199e+18
"7576394",1.225494e+18
"7576431",1.225476e+18
"7576468",1.219109e+18
"7576505",1.243809e+18
"7576542",1.225917e+18
"7576579",1.225529e+18
"7576616",1.295247e+18
"7576617",1.235239e+18
"7576618",1.222628e+18
"7576619",1.2228e+18
"7576620",1.270006e+18
"7576621",1.259615e+18
"7576622",1.281835e+18
"7576623",1.27281e+18
"7576624",1.294068e+18
"7576626",1.246892e+18
"7576628",1.256198e+18
"7576629",1.282139e+18
"7576630",1.279552e+18
"7576631",1.324176e+18
"7576632",1.307679e+18
"7576633",1.282114e+18
"7576634",1.277991e+18
"7576635",1.340011e+18
"7576636",1.34353e+18
"7576637",1.288419e+18
"7576638",1.265493e+18
"7576639",1.288615e+18
"7576640",1.256196e+18
"7576641",1.338298e+18
"7576642",1.310231e+18
"7576643",1.253068e+18
"7576644",1.216186e+18
"7576645",1.282106e+18
"7576646",1.315464e+18
"7576647",1.225533e+18
"7576648",1.295166e+18
"7576649",1.330636e+18
"7576650",1.273977e+18
"7576651",1.299044e+18
"7576652",1.259132e+18
"7576653",1.225644e+18
"7576654",1.26959e+18
"7576655",1.248679e+18
"7576656",1.248674e+18
"7576657",1.236485e+18
"7576658",1.235058e+18
"7576659",1.216274e+18
"7576660",1.31943e+18
"7576663",1.308607e+18
"7576666",1.315296e+18
"7576669",1.315298e+18
"7576672",1.28844e+18
"7576675",1.312762e+18
"7576678",1.281617e+18
"7576679",1.252371e+18
"7576680",1.227312e+18
"7576681",1.287365e+18
"7576683",1.284067e+18
"7576684",1.253033e+18
"7576685",1.27621e+18
"7576686",1.256728e+18
"7576687",1.339724e+18
"7576688",1.339638e+18
"7576689",1.295345e+18
"7576690",1.259404e+18
"7576692",1.282099e+18
"7576694",1.295262e+18
"7576695",1.284876e+18
"7576696",1.226431e+18
"7576700",1.295268e+18
"7576705",1.225396e+18
"7576710",1.259382e+18
"7576715",1.281963e+18
"7576720",1.27791e+18
"7576730",1.327197e+18
"7576735",1.282068e+18
"7576740",1.295324e+18
"7576741",1.295188e+18
"7576742",1.329338e+18
"7576744",1.298968e+18
"7576746",1.297331e+18
"7576748",1.29897e+18
"7576750",1.297323e+18
"7576752",1.299145e+18
"7576754",1.302816e+18
"7576755",1.225416e+18
"7576757",1.270693e+18
"7576759",1.270525e+18
"7576761",1.321852e+18
"7576762",1.22333e+18
"7576763",1.282128e+18
"7576765",1.30576e+18
"7576767",1.282098e+18
"7576768",1.32918e+18
"7576769",1.281714e+18
"7576771",1.279142e+18
"7576773",1.279368e+18
"7576775",1.23199e+18
"7576776",1.225477e+18
"7576777",1.281904e+18
"7576778",1.279106e+18
"7576779",1.272782e+18
"7576780",1.304914e+18
"7576781",1.295208e+18
"7576782",1.269968e+18
"7576784",1.306342e+18
"7576786",1.29069e+18
"7576787",1.295387e+18
"7576788",1.224438e+18
"7576789",1.212907e+18
"7576790",1.281956e+18
"7576791",1.252247e+18
"7576792",1.252361e+18
"7576793",1.25259e+18
"7576794",1.252547e+18
"7576795",1.231022e+18
"7576796",1.259488e+18
"7576797",1.282788e+18
"7576799",1.297815e+18
"7576801",1.226135e+18
"7576803",1.278358e+18
"7576805",1.246296e+18
"7576807",1.244412e+18
"7576809",1.269263e+18
"7576811",1.314763e+18
"7576813",1.319755e+18
"7576814",1.319393e+18
"7576815",1.278198e+18
"7576817",1.236725e+18
"7576818",1.257916e+18
"7576819",1.28333e+18
"7576821",1.22545e+18
"7576822",1.231711e+18
"7576823",1.22902e+18
"7576824",1.281578e+18
"7576825",1.225399e+18
"7576826",1.282147e+18
"7576827",1.279335e+18
"7576828",1.227573e+18
"7576835",1.218487e+18
"7576842",1.343622e+18
"7576849",1.23043e+18
"7576856",1.21884e+18
"7576863",1.231162e+18
"7576870",1.337675e+18
"7576877",1.230432e+18
"7576884",1.343089e+18
"7576891",1.213686e+18
"7576898",1.238095e+18
"7576905",1.216347e+18
"7576912",1.227791e+18
"7576913",1.256252e+18
"7576914",1.235893e+18
"7576915",1.256328e+18
"7576916",1.221793e+18
"7576917",1.221766e+18
"7576918",1.281659e+18
"7576919",1.30609e+18
"7576920",1.340782e+18
"7576921",1.288121e+18
"7576922",1.34359e+18
"7576924",1.281958e+18
"7576926",1.341729e+18
"7576927",1.321379e+18
"7576928",1.315028e+18
"7576934",1.319582e+18
"7576940",1.256317e+18
"7576946",1.318304e+18
"7576952",1.333868e+18
"7576953",1.279339e+18
"7576954",1.257279e+18
"7576955",1.225465e+18
"7576963",1.276711e+18
"7576971",1.286164e+18
"7576979",1.337532e+18
"7576987",1.237586e+18
"7577003",1.282484e+18
"7577011",1.283557e+18
"7577012",1.240466e+18
"7577013",1.286643e+18
"7577014",1.272546e+18
"7577015",1.233213e+18
"7577016",1.22441e+18
"7577017",1.225524e+18
"7577018",1.283521e+18
"7577020",1.282082e+18
"7577021",1.216574e+18
"7577022",1.271101e+18
"7577023",1.327356e+18
"7577025",1.269649e+18
"7577027",1.33775e+18
"7577029",1.340636e+18
"7577031",1.255218e+18
"7577032",1.255807e+18
"7577033",1.341756e+18
"7577034",1.235059e+18
"7577035",1.279122e+18
"7577036",1.279468e+18
"7577038",1.332332e+18
"7577040",1.281621e+18
"7577041",1.28826e+18
"7577042",1.281954e+18
"7577043",1.295212e+18
"7577044",1.224687e+18
"7577045",1.253153e+18
"7577047",1.279318e+18
"7577048",1.281631e+18
"7577049",1.25614e+18
"7577050",1.290496e+18
"7577053",1.247648e+18
"7577059",1.28172e+18
"7577062",1.323042e+18
"7577065",1.3348e+18
"7577068",1.279527e+18
"7577071",1.279186e+18
"7577074",1.332247e+18
"7577077",1.225369e+18
"7577080",1.282001e+18
"7577083",1.281723e+18
"7577086",1.28859e+18
"7577089",1.237655e+18
"7577092",1.225928e+18
"7577095",1.27991e+18
"7577097",1.256114e+18
"7577099",1.22214e+18
"7577100",1.282428e+18
"7577101",1.256035e+18
"7577102",1.235874e+18
"7577103",1.23679e+18
"7577104",1.307017e+18
"7577105",1.303232e+18
"7577106",1.224415e+18
"7577107",1.226952e+18
"7577108",1.319743e+18
"7577109",1.257549e+18
"7577110",1.310675e+18
"7577111",1.300639e+18
"7577112",1.225696e+18
"7577114",1.282629e+18
"7577115",1.247615e+18
"7577116",1.224514e+18
"7577117",1.22105e+18
"7577118",1.227244e+18
"7577119",1.318998e+18
"7577122",1.28943e+18
"7577125",1.330228e+18
"7577128",1.272624e+18
"7577131",1.328553e+18
"7577134",1.270814e+18
"7577137",1.302668e+18
"7577140",1.292255e+18
"7577143",1.333884e+18
"7577146",1.290426e+18
"7577149",1.328155e+18
"7577152",1.234882e+18
"7577155",1.28794e+18
"7577158",1.254168e+18
"7577161",1.284008e+18
"7577162",1.303408e+18
"7577163",1.248195e+18
"7577164",1.293993e+18
"7577165",1.264184e+18
"7577166",1.284041e+18
"7577167",1.306907e+18
"7577168",1.313953e+18
"7577169",1.311235e+18
"7577170",1.235079e+18
"7577171",1.265524e+18
"7577172",1.281961e+18
"7577175",1.278083e+18
"7577178",1.288682e+18
"7577181",1.256202e+18
"7577182",1.317909e+18
"7577183",1.317234e+18
"7577184",1.256349e+18
"7577185",1.217057e+18
"7577186",1.230886e+18
"7577187",1.282868e+18
"7577189",1.252437e+18
"7577192",1.298347e+18
"7577193",1.256186e+18
"7577194",1.281573e+18
"7577195",1.279046e+18
"7577196",1.279463e+18
"7577197",1.333092e+18
"7577198",1.2796e+18
"7577199",1.225394e+18
"7577200",1.261159e+18
"7577201",1.2254e+18
"7577202",1.257496e+18
"7577203",1.344654e+18
"7577204",1.271785e+18
"7577205",1.30333e+18
"7577206",1.238001e+18
"7577207",1.279042e+18
"7577208",1.315302e+18
"7577209",1.292732e+18
"7577210",1.225557e+18
"7577211",1.256047e+18
"7577212",1.217949e+18
"7577213",1.235922e+18
"7577215",1.279132e+18
"7577217",1.257581e+18
"7577218",1.278078e+18
"7577219",1.282648e+18
"7577220",1.268511e+18
"7577221",1.279087e+18
"7577222",1.256745e+18
"7577223",1.259423e+18
"7577224",1.223487e+18
"7577225",1.27279e+18
"7577226",1.225489e+18
"7577227",1.251934e+18
"7577228",1.225482e+18
"7577236",1.225518e+18
"7577244",1.284444e+18
"7577248",1.225144e+18
"7577252",1.225066e+18
"7577256",1.309488e+18
"7577257",1.223775e+18
"7577258",1.28186e+18
"7577259",1.225372e+18
"7577260",1.222893e+18
"7577261",1.256598e+18
"7577262",1.290528e+18
"7577263",1.224753e+18
"7577264",1.288156e+18
"7577265",1.279821e+18
"7577266",1.281635e+18
"7577267",1.267568e+18
"7577268",1.246125e+18
"7577269",1.289064e+18
"7577270",1.227962e+18
"7577275",1.225294e+18
"7577280",1.217269e+18
"7577285",1.213741e+18
"7577290",1.217474e+18
"7577295",1.218439e+18
"7577300",1.217292e+18
"7577305",1.232594e+18
"7577308",1.281877e+18
"7577309",1.344062e+18
"7577312",1.265451e+18
"7577315",1.34184e+18
"7577318",1.341855e+18
"7577321",1.344069e+18
"7577324",1.344071e+18
"7577327",1.228229e+18
"7577328",1.303102e+18
"7577329",1.235903e+18
"7577330",1.273066e+18
"7577332",1.256205e+18
"7577334",1.308739e+18
"7577336",1.276147e+18
"7577338",1.30359e+18
"7577339",1.281953e+18
"7577341",1.303292e+18
"7577342",1.268846e+18
"7577345",1.268345e+18
"7577348",1.25619e+18
"7577351",1.25542e+18
"7577354",1.293185e+18
"7577355",1.236579e+18
"7577359",1.297512e+18
"7577363",1.334584e+18
"7577367",1.329899e+18
"7577371",1.273549e+18
"7577375",1.305475e+18
"7577379",1.259868e+18
"7577383",1.22548e+18
"7577384",1.259393e+18
"7577385",1.277906e+18
"7577386",1.268866e+18
"7577387",1.235343e+18
"7577389",1.295205e+18
"7577391",1.28223e+18
"7577392",1.279323e+18
"7577393",1.256138e+18
"7577396",1.256149e+18
"7577402",1.282103e+18
"7577403",1.239555e+18
"7577405",1.334844e+18
"7577407",1.242165e+18
"7577409",1.315242e+18
"7577411",1.226585e+18
"7577416",1.22544e+18
"7577421",1.225479e+18
"7577426",1.225459e+18
"7577431",1.225865e+18
"7577436",1.225421e+18
"7577441",1.231662e+18
"7577446",1.225543e+18
"7577451",1.238178e+18
"7577456",1.225201e+18
"7577461",1.225499e+18
"7577466",1.225501e+18
"7577476",1.225528e+18
"7577481",1.225592e+18
"7577486",1.331996e+18
"7577487",1.271237e+18
"7577488",1.319766e+18
"7577489",1.308125e+18
"7577490",1.256588e+18
"7577491",1.308749e+18
"7577492",1.282105e+18
"7577493",1.273383e+18
"7577494",1.269148e+18
"7577495",1.237632e+18
"7577499",1.286253e+18
"7577500",1.321714e+18
"7577501",1.332128e+18
"7577502",1.327254e+18
"7577504",1.334083e+18
"7577505",1.337062e+18
"7577506",1.231216e+18
"7577507",1.23324e+18
"7577508",1.225376e+18
"7577509",1.225777e+18
"7577510",1.279697e+18
"7577511",1.305906e+18
"7577512",1.268865e+18
"7577513",1.282288e+18
"7577514",1.29642e+18
"7577515",1.227254e+18
"7577516",1.291782e+18
"7577517",1.225727e+18
"7577518",1.27933e+18
"7577519",1.296368e+18
"7577520",1.27992e+18
"7577522",1.224345e+18
"7577524",1.294382e+18
"7577525",1.294375e+18
"7577526",1.215899e+18
"7577527",1.282137e+18
"7577529",1.259402e+18
"7577531",1.233035e+18
"7577532",1.275815e+18
"7577533",1.25939e+18
"7577537",1.229047e+18
"7577538",1.281891e+18
"7577539",1.279687e+18
"7577540",1.259469e+18
"7577541",1.278141e+18
"7577543",1.281318e+18
"7577544",1.266446e+18
"7577545",1.259496e+18
"7577547",1.282253e+18
"7577549",1.282257e+18
"7577551",1.256342e+18
"7577553",1.247884e+18
"7577554",1.296423e+18
"7577555",1.297851e+18
"7577556",1.334057e+18
"7577557",1.287193e+18
"7577559",1.291763e+18
"7577561",1.227153e+18
"7577562",1.303243e+18
"7577563",1.279314e+18
"7577565",1.266461e+18
"7577566",1.266456e+18
"7577567",1.252507e+18
"7577568",1.263095e+18
"7577569",1.26309e+18
"7577570",1.31565e+18
"7577571",1.292736e+18
"7577572",1.282212e+18
"7577573",1.25617e+18
"7577574",1.234095e+18
"7577575",1.252354e+18
"7577576",1.219952e+18
"7577577",1.228213e+18
"7577578",1.282646e+18
"7577579",1.219921e+18
"7577580",1.290608e+18
"7577581",1.279688e+18
"7577582",1.281863e+18
"7577584",1.27934e+18
"7577586",1.236355e+18
"7577588",1.236239e+18
"7577590",1.279343e+18
"7577592",1.257586e+18
"7577593",1.266474e+18
"7577594",1.215883e+18
"7577595",1.326108e+18
"7577596",1.21826e+18
"7577597",1.279708e+18
"7577598",1.281923e+18
"7577600",1.279348e+18
"7577602",1.22868e+18
"7577603",1.2946e+18
"7577605",1.295321e+18
"7577607",1.295678e+18
"7577609",1.229058e+18
"7577611",1.26273e+18
"7577612",1.262314e+18
"7577613",1.282614e+18
"7577614",1.217041e+18
"7577615",1.24283e+18
"7577618",1.227756e+18
"7577620",1.239896e+18
"7577622",1.316381e+18
"7577623",1.316245e+18
"7577624",1.316296e+18
"7577625",1.318058e+18
"7577626",1.316605e+18
"7577627",1.31638e+18
"7577628",1.22449e+18
"7577630",1.304067e+18
"7577631",1.270499e+18
"7577632",1.30307e+18
"7577633",1.303412e+18
"7577634",1.225509e+18
"7577638",1.225341e+18
"7577642",1.228062e+18
"7577646",1.33599e+18
"7577647",1.25606e+18
"7577652",1.22557e+18
"7577657",1.281709e+18
"7577662",1.225356e+18
"7577663",1.252298e+18
"7577664",1.252273e+18
"7577665",1.218104e+18
"7577666",1.299988e+18
"7577668",1.339234e+18
"7577669",1.339232e+18
"7577670",1.262557e+18
"7577671",1.314852e+18
"7577673",1.280582e+18
"7577674",1.282307e+18
"7577675",1.283675e+18
"7577676",1.225941e+18
"7577677",1.268868e+18
"7577679",1.225512e+18
"7577681",1.279691e+18
"7577682",1.251745e+18
"7577683",1.226846e+18
"7577684",1.289673e+18
"7577685",1.235881e+18
"7577686",1.212295e+18
"7577687",1.225457e+18
"7577688",1.319128e+18
"7577689",1.286101e+18
"7577690",1.254332e+18
"7577692",1.281218e+18
"7577694",1.281227e+18
"7577696",1.293717e+18
"7577697",1.237666e+18
"7577698",1.272989e+18
"7577699",1.224035e+18
"7577700",1.321432e+18
"7577701",1.300455e+18
"7577702",1.268609e+18
"7577703",1.319105e+18
"7577704",1.336511e+18
"7577706",1.258533e+18
"7577708",1.225387e+18
"7577710",1.266447e+18
"7577716",1.286511e+18
"7577718",1.281699e+18
"7577723",1.225403e+18
"7577728",1.278668e+18
"7577733",1.282414e+18
"7577738",1.216911e+18
"7577740",1.310002e+18
"7577746",1.318689e+18
"7577748",1.227732e+18
"7577750",1.297134e+18
"7577751",1.225329e+18
"7577752",1.236756e+18
"7577753",1.323429e+18
"7577755",1.279316e+18
"7577756",1.217031e+18
"7577757",1.257775e+18
"7577758",1.296578e+18
"7577760",1.225358e+18
"7577762",1.22533e+18
"7577764",1.235659e+18
"7577766",1.225039e+18
"7577768",1.305848e+18
"7577770",1.333363e+18
"7577772",1.306185e+18
"7577774",1.225331e+18
"7577776",1.281676e+18
"7577778",1.225097e+18
"7577780",1.225357e+18
"7577782",1.291658e+18
"7577786",1.238056e+18
"7577790",1.285556e+18
"7577794",1.236683e+18
"7577798",1.269197e+18
"7577802",1.226085e+18
"7577806",1.263204e+18
"7577810",1.257387e+18
"7577814",1.231315e+18
"7577818",1.236435e+18
"7577822",1.224781e+18
"7577826",1.246103e+18
"7577830",1.226127e+18
"7577834",1.305056e+18
"7577838",1.224016e+18
"7577842",1.269001e+18
"7577850",1.284189e+18
"7577857",1.232747e+18
"7577858",1.227379e+18
"7577859",1.276846e+18
"7577860",1.256559e+18
"7577861",1.256512e+18
"7577862",1.322175e+18
"7577863",1.3367e+18
"7577864",1.258021e+18
"7577865",1.242871e+18
"7577866",1.225449e+18
"7577867",1.225775e+18
"7577868",1.214278e+18
"7577869",1.221055e+18
"7577870",1.282695e+18
"7577871",1.237359e+18
"7577872",1.289418e+18
"7577873",1.262671e+18
"7577874",1.296849e+18
"7577875",1.288034e+18
"7577877",1.281758e+18
"7577879",1.223519e+18
"7577881",1.255843e+18
"7577883",1.28522e+18
"7577884",1.283002e+18
"7577885",1.282088e+18
"7577886",1.259838e+18
"7577887",1.290659e+18
"7577888",1.256586e+18
"7577889",1.284125e+18
"7577890",1.300883e+18
"7577891",1.267923e+18
"7577892",1.268255e+18
"7577893",1.245451e+18
"7577894",1.258497e+18
"7577895",1.225507e+18
"7577896",1.281325e+18
"7577897",1.225496e+18
"7577898",1.298376e+18
"7577899",1.273546e+18
"7577900",1.240885e+18
"7577901",1.235859e+18
"7577902",1.282404e+18
"7577906",1.258184e+18
"7577908",1.277885e+18
"7577910",1.297827e+18
"7577912",1.269188e+18
"7577913",1.236677e+18
"7577914",1.225026e+18
"7577915",1.221568e+18
"7577916",1.341797e+18
"7577917",1.225521e+18
"7577918",1.221786e+18
"7577919",1.285618e+18
"7577922",1.339341e+18
"7577925",1.279013e+18
"7577931",1.284188e+18
"7577937",1.236115e+18
"7577938",1.328693e+18
"7577939",1.308341e+18
"7577940",1.225374e+18
"7577941",1.27046e+18
"7577942",1.212324e+18
"7577944",1.304354e+18
"7577946",1.283329e+18
"7577951",1.282367e+18
"7577952",1.279523e+18
"7577953",1.336779e+18
"7577955",1.336424e+18
"7577957",1.255813e+18
"7577958",1.248846e+18
"7577959",1.285885e+18
"7577960",1.219498e+18
"7577961",1.225467e+18
"7577983",1.258842e+18
"7577994",1.225426e+18
"7578005",1.235301e+18
"7578027",1.225433e+18
"7578038",1.23519e+18
"7578039",1.290662e+18
"7578040",1.266471e+18
"7578041",1.229856e+18
"7578042",1.336558e+18
"7578043",1.306401e+18
"7578045",1.27921e+18
"7578047",1.286525e+18
"7578048",1.296147e+18
"7578049",1.22802e+18
"7578050",1.227975e+18
"7578051",1.281921e+18
"7578052",1.303417e+18
"7578053",1.316007e+18
"7578054",1.277541e+18
"7578055",1.304395e+18
"7578056",1.256351e+18
"7578057",1.323113e+18
"7578058",1.289552e+18
"7578062",1.297881e+18
"7578066",1.224015e+18
"7578070",1.226596e+18
"7578074",1.298184e+18
"7578075",1.281732e+18
"7578076",1.318779e+18
"7578077",1.315327e+18
"7578078",1.303302e+18
"7578079",1.282133e+18
"7578081",1.282132e+18
"7578083",1.225248e+18
"7578085",1.225246e+18
"7578087",1.228299e+18
"7578088",1.317793e+18
"7578089",1.325043e+18
"7578090",1.282087e+18
"7578091",1.248035e+18
"7578092",1.315335e+18
"7578093",1.25235e+18
"7578094",1.271931e+18
"7578095",1.225651e+18
"7578098",1.330062e+18
